scenario_id,disabled_coverage_dimension,disabled_check_id,full_evidence_digest,fixed_contract_evidence_digest,dynamic_coverage_evidence_digest,full_contract_digest,fixed_contract_digest,dynamic_coverage_contract_digest,full_decision,dynamic_coverage_decision,fixed_contract_decision,false_scale_transition,fixed_contract_refused,acceptable_rate,cost_per_acceptable_usd,p95_task_cost_usd,incremental_value_usd
a8-t0.1-h5-l10-bc4-ba0.7-ah0-v5,counterfactual,gate.counterfactual,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,2.4000
a8-t0.1-h5-l10-bc4-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,3c3f04c1e41b49c320322f83ef8cb8723417c5696b3cdb370ff12967a9d94618,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,2.4000
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,unit_economics,gate.unit-economics,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,tail_risk,gate.tail-cost,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,business_value,gate.net-value,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,counterfactual,gate.counterfactual,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t0.1-h5-l10-bc4-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,5387f5ebf9da126135e8c5b236bae4b49f43e62950710d4d5f10d9d1fe862921,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,2.6250,10.1000,1.1500
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,unit_economics,gate.unit-economics,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,tail_risk,gate.tail-cost,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,business_value,gate.net-value,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,counterfactual,gate.counterfactual,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,0547e5a2394338073dea34cc94c1e3766732a1d53a83b73d665e7de3ab358648,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-1.0000
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,unit_economics,gate.unit-economics,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,tail_risk,gate.tail-cost,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,business_value,gate.net-value,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,counterfactual,gate.counterfactual,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc0-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,77ce35fe302710bc5c01934e84e4cdfa2b2d530f6aacf1deb7e9a11dbd6c5601,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,STOP,STOP,INCOMPLETE,false,false,0.800,1.8750,1.5000,-2.2500
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,unit_economics,gate.unit-economics,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,tail_risk,gate.tail-cost,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,business_value,gate.net-value,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,counterfactual,gate.counterfactual,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,2222fe97c83315b325d584104b802ada3e1a449dae92ea6f6b900f347d54f888,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,SCALE,INCOMPLETE,true,true,0.800,1.8750,1.5000,3.0000
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,unit_economics,gate.unit-economics,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,tail_risk,gate.tail-cost,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,business_value,gate.net-value,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,counterfactual,gate.counterfactual,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,ASSIST,ASSIST,INCOMPLETE,false,false,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l0-bc4-ba0.95-ah0-v5,runtime_caps,gate.runtime-caps,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,8eb5629dc41a4389dc415b955093ac80c749e0897fce197d787cb26114e4e683,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,ASSIST,SCALE,INCOMPLETE,true,true,0.800,1.8750,1.5000,1.7500
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,outcome_quality,gate.acceptable-rate,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,unit_economics,gate.unit-economics,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,tail_risk,gate.tail-cost,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,business_value,gate.net-value,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,20cfa904c99fa09d6aa6d8a2c020e2dc9af1c0395700ee10ef96ab4889011371,7244d0346ed5ea2b670f121756ce936d31c27e2ad60490032548a33e30873872,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,counterfactual,gate.counterfactual,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,0ca0fc410c3ebaca8f11e838b1f3446b4fcf5672eeca6b12b4fd20d5d05afa6b,de0d537eb5d57abdad9f90cec064a1e3690e97dd199672c877690defd93bbee7,STOP,ASSIST,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.7-ah0-v5,runtime_caps,gate.runtime-caps,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,b6b850ab56d9af0e2d93acbe17925579f21bc62b18095a45aa5af7b95934ebef,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,ceefcd17a15238941b5a66a1b41b7383780d35876adf1c10f223f22b5dc93470,52cb7431084b961e362d80727adc17e1f6462899f90291c087d2a3d256983122,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-2.0000
a8-t1.5-h0-l10-bc0-ba0.95-ah0-v5,outcome_quality,gate.acceptable-rate,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,82817f13618571b86941ef1cc8f35866c87a2d080ab5682ea07e8e02a41cb54f,5cdbf57eab0939e1cf7b2045d463ffc37585e87adefb6b96f0c0b4106135b940,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-3.2500
a8-t1.5-h0-l10-bc0-ba0.95-ah0-v5,unit_economics,gate.unit-economics,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,51f7f0a80bf81ec970ceea18e12129c1f8817eabe83f1821df8f8f2f99f42670,765d47d968d2ca9cb9b135cc4eed212a3bc43e07cab1060a360fb39e333fa195,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-3.2500
a8-t1.5-h0-l10-bc0-ba0.95-ah0-v5,tail_risk,gate.tail-cost,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,a697a7a061fbff3b433f1d67613410edcb07e278c21fc797f8ea86e108a1d060,dc7704f81861ba246016e78f077fd5b38238be846a9e95db7a13118a655d5983,645e12d88338a40425ea02c05b69a6455f11150389f10bf1303b50768b202aa2,af1d31de2a3a0f643d734d7f29d57e750149def88939262671a6eb445feed108,STOP,STOP,INCOMPLETE,false,false,0.800,3.1250,11.5000,-3.2500
