scenario_id,ablation,full_decision,unsafe_decision,safe_decision,false_green,prevented_by_coverage,acceptable_rate,cost_per_acceptable_usd,p95_task_cost_usd,incremental_value_usd
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h0-l10-bc4-ba0.95-ah0-v5,runtime_caps,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.7-ah0-v5,runtime_caps,ASSIST,SCALE,INCOMPLETE,true,true,1.000,1.5000,1.5000,0.0000
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,outcome_quality,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,unit_economics,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,tail_risk,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,business_value,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,counterfactual,STOP,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc0-ba0.95-ah0-v5,runtime_caps,STOP,STOP,INCOMPLETE,false,false,1.000,1.5000,1.5000,-1.2500
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.7-ah0-v5,runtime_caps,ASSIST,SCALE,INCOMPLETE,true,true,1.000,1.5000,1.5000,4.0000
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l0-bc4-ba0.95-ah0-v5,runtime_caps,ASSIST,SCALE,INCOMPLETE,true,true,1.000,1.5000,1.5000,2.7500
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,outcome_quality,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,unit_economics,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,tail_risk,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,business_value,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,counterfactual,STOP,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.7-ah0-v5,runtime_caps,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-1.0000
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,outcome_quality,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,unit_economics,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,tail_risk,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,business_value,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,counterfactual,STOP,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc0-ba0.95-ah0-v5,runtime_caps,STOP,STOP,INCOMPLETE,false,false,1.000,2.5000,11.5000,-2.2500
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.7-ah0-v5,runtime_caps,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,3.0000
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,unit_economics,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t1.5-h5-l10-bc4-ba0.95-ah0-v5,runtime_caps,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,2.5000,11.5000,1.7500
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,outcome_quality,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,unit_economics,ASSIST,SCALE,INCOMPLETE,true,true,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,tail_risk,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,business_value,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,counterfactual,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah3-v5,runtime_caps,ASSIST,ASSIST,INCOMPLETE,false,false,1.000,3.1000,3.1000,2.4000
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,outcome_quality,STOP,STOP,INCOMPLETE,false,false,1.000,0.1000,0.1000,3.9150
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,unit_economics,STOP,STOP,INCOMPLETE,false,false,1.000,0.1000,0.1000,3.9150
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,tail_risk,STOP,STOP,INCOMPLETE,false,false,1.000,0.1000,0.1000,3.9150
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,business_value,STOP,SCALE,INCOMPLETE,true,true,1.000,0.1000,0.1000,3.9150
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,counterfactual,STOP,STOP,INCOMPLETE,false,false,1.000,0.1000,0.1000,3.9150
a10-t0.1-h0-l0-bc4-ba0.7-ah0-v0.05,runtime_caps,STOP,STOP,INCOMPLETE,false,false,1.000,0.1000,0.1000,3.9150
